asset_id,business_type,industry,postcode,latitude,longitude,asset_value,annual_revenue,coverage_limit
VIC0299,panel_beater,automotive,3182,-37.875007,144.980709,1962210.4,4101307.21,365114.25
VIC0300,childcare_centre,education,3340,-37.683657,144.463938,517165.78,935301.71,25000
VIC0301,accounting_firm,professional_services,3250,-38.34524,143.583568,2086262.76,3759078.83,450295.48
VIC0302,indoor_sports_centre,recreation,3931,-38.225835,145.014714,1676209.72,2694017.22,314668.83
VIC0303,last_mile_depot,logistics,3000,-37.816139,144.961899,3447297.78,3684016.86,199350.55
VIC0304,beverage_distributor,wholesale_trade,3450,-37.065411,144.224565,2478602.69,5351422.17,128291.44
VIC0305,indoor_sports_centre,recreation,3175,-37.975294,145.192899,2023303.87,4096941.8,174509.91
VIC0306,document_storage,storage,3066,-37.807006,144.994874,2428365.15,4180363.23,164877.16
VIC0307,bakery,hospitality,3053,-37.809432,144.966852,3291664.47,3444285.29,483910.72
VIC0308,irrigation_supplier,agriculture,3220,-38.123006,144.341499,4594264.17,5417711.27,633626.9
VIC0309,takeaway_food,hospitality,3047,-37.692092,144.889723,2215974.76,4171055.69,424453.03
VIC0310,plastics_manufacturing,manufacturing,3170,-37.929847,145.151388,4147750.94,5233837,631892.91
VIC0311,document_storage,storage,3810,-38.091256,145.463631,309572.6,628104.97,30520.97
VIC0312,supermarket,retail,3189,-37.949573,145.058948,644109.45,593461.69,105147.45
VIC0313,aquatic_centre,recreation,3076,-37.665805,145.040036,6239996.9,3472824.64,531957.24
VIC0314,real_estate_agency,professional_services,3189,-37.930876,145.049553,150000,100000,29869.65
VIC0315,livestock_services,agriculture,3377,-37.297979,142.935205,12936105.63,8395304.23,2064122.49
VIC0316,clothing_store,retail,3564,-36.122188,144.770697,886577.82,1878250.46,149627.95
VIC0317,neighbourhood_centre,community_services,3465,-37.052831,143.750951,498847.43,1049307.09,109375.97
VIC0318,equipment_dealer,agriculture,3450,-37.081242,144.212775,2413711.02,1890806.41,302041.12
VIC0319,pub,hospitality,3153,-37.845568,145.262884,1501435.53,2611626.31,311998.33
VIC0320,cold_storage,logistics,3020,-37.77815,144.830486,4684008.32,3551070.14,798838.54
VIC0321,electrical_wholesaler,wholesale_trade,3810,-38.065593,145.503664,1214850.29,1441467.78,234836.05
VIC0322,restaurant,hospitality,3175,-38.009744,145.219963,379239.65,700896.16,56806.42
VIC0323,disability_service_office,community_services,3189,-37.947261,145.033126,192620.9,187935.23,25000
VIC0324,bakery,hospitality,3072,-37.736187,145.019757,368374.72,132237.2,79880.83
VIC0325,plastics_manufacturing,manufacturing,3175,-37.995248,145.206904,1920365.92,1448876.16,245328.62
VIC0326,cafe,hospitality,3931,-38.218488,145.047437,1981096.3,911795.86,174772.52
VIC0327,cold_storage,logistics,3550,-36.785402,144.254317,2776757.72,5262827.75,160114.78
VIC0328,accounting_firm,professional_services,3056,-37.759352,144.963615,782469.36,927906.6,55482.75
VIC0329,transport_office,transport,3020,-37.788242,144.841679,2209321.11,3677941.44,125578.5
VIC0330,plant_hire_yard,construction,3500,-34.195871,142.138951,1467923.9,2043226.46,97825.26
VIC0331,facility_management_office,property_services,3550,-36.742833,144.257168,223918.2,393773.4,48008.55
VIC0332,restaurant,hospitality,3250,-38.32475,143.557674,623288.93,889659.63,60822.34
VIC0333,clinic,healthcare,3006,-37.824383,144.966351,515997.27,936217.88,25000
VIC0334,facility_management_office,property_services,3192,-37.98439,145.049011,231220.32,112016.5,42263.38
VIC0335,trade_supplier,construction,3030,-37.907563,144.724899,602839.92,583567.73,123531.6
VIC0336,accounting_firm,professional_services,3189,-37.93079,145.061271,645672.02,272750.5,53963.46
VIC0337,restaurant,hospitality,3630,-36.354488,145.426705,235678.16,245226.23,45544.13
VIC0338,contractor_office,construction,3690,-36.105152,146.89248,2374845.27,1497871.63,468759.71
VIC0339,warehouse,logistics,3182,-37.863024,144.971266,1368960.9,2508826.92,140782.23
VIC0340,plumbing_wholesaler,wholesale_trade,3995,-38.60233,145.614505,900440.47,1097416.65,45148.2
VIC0341,furniture_store,retail,3377,-37.299685,142.946929,7021732.91,7906509.73,568988.24
VIC0342,consulting_office,professional_services,3121,-37.818471,144.999852,1198780.91,2066680.52,170739.27
VIC0343,cleaning_services_depot,property_services,3844,-38.180081,146.51305,509312.05,573467.77,30540.1
VIC0344,materials_yard,construction,3825,-38.185658,146.257939,1455572.24,908841.82,290752.54
VIC0345,electronics_repair,technology,3875,-37.820974,147.632699,2138416.56,1524341.34,288430.78
VIC0346,trade_wholesaler,wholesale_trade,3072,-37.733829,145.014793,1194530.6,2032156.26,140581.89
VIC0347,transport_office,transport,3018,-37.867335,144.851929,687810.59,1227695.08,41700.65
VIC0348,food_processing,manufacturing,3171,-37.948191,145.138754,1211375.46,2637091.17,118412.08
VIC0349,dental_practice,healthcare,3909,-37.882418,147.959996,1805806.36,1287380.41,306929.3
VIC0350,bus_depot,transport,3008,-37.814008,144.950461,722595.24,,115848.69
VIC0351,electrical_wholesaler,wholesale_trade,3850,-38.092792,147.089794,927336.46,1690603.94,92159.69
VIC0352,distribution_centre,logistics,3182,-37.86095,144.988842,1395936.79,2188349.35,304729.06
VIC0353,beverage_distributor,wholesale_trade,3061,-37.652986,144.966563,1814147.55,748594.35,283583.43
VIC0354,tutoring_centre,education,3340,-37.666801,144.455174,313583.87,204530.39,26684.22
VIC0355,mechanic_workshop,automotive,3053,-37.794211,144.960667,1540855.89,3276242.11,83081.62
VIC0356,visitor_centre,tourism,3977,-38.114734,145.266573,584598,799159.2,45901.61
VIC0357,catering_kitchen,hospitality,3134,-37.812759,145.211009,1397887.26,2211900.9,108746.99
VIC0358,electronics_repair,technology,3066,-37.798474,144.994697,584216.82,577162.45,93215.13
VIC0359,last_mile_depot,logistics,3000,-37.821023,144.963811,2915655.25,2976609.66,550138.18
VIC0360,hardware_store,retail,3065,-37.793321,144.972454,6269261.86,11307764.87,1364086.44
VIC0361,beverage_distributor,wholesale_trade,3630,-36.394265,145.393876,2929979.43,1974901.9,301900.92
VIC0362,timber_processing,manufacturing,3677,-36.370872,146.294238,5642334.97,11912033.94,339969.81
VIC0363,catering_kitchen,hospitality,3072,-37.734716,145.008812,583305.9,633223.04,62641.98
VIC0364,office,professional_services,3888,-37.688863,148.454543,3547134.55,6526103.98,208409.84
VIC0365,mechanic_workshop,automotive,3076,-37.64882,145.037744,1114755.98,,119088.83
VIC0366,freight_depot,logistics,3121,-37.808907,145.0081,7980902.55,5575701.42,509878.68
VIC0367,taxi_operations_base,transport,3850,-38.098917,147.070798,2027349.79,1624344.55,290062.18
VIC0368,consulting_office,professional_services,3056,-37.756948,144.953362,1221188.37,1909989.57,232752.97
VIC0369,supermarket,retail,3350,-37.532244,143.851885,633690.02,1231522.66,127841.56
VIC0370,security_services_office,property_services,3677,-36.358107,146.354205,632325.93,566176.15,79037.01
VIC0371,refrigerated_storage,storage,3585,-35.320159,143.551885,2561755.35,3750818.85,149227.39
VIC0372,takeaway_food,hospitality,3199,-38.125812,145.140292,426070.35,547723.47,53225.1
VIC0373,medical_imaging_clinic,healthcare,3630,-36.382698,145.397339,324832.12,474353.34,41267.76
VIC0374,freight_depot,logistics,3931,-38.200873,145.041895,2149487.33,753045.04,406179.6
VIC0375,packaging_facility,manufacturing,3020,-37.778933,144.850761,833272.97,1747944.52,153269.85
VIC0376,document_storage,storage,3121,-37.823243,145.002391,3207969.89,1660984.33,700467.49
VIC0377,dairy_processor,food_and_beverage,3066,-37.809268,144.991132,1909941.05,1733636.32,273797.54
VIC0378,hardware_store,retail,3140,-37.74202,145.359037,409546.44,184880.99,47720.85
VIC0379,cold_storage,logistics,3730,-36.004489,146.006574,4696826.6,9102510.73,669530.38
VIC0380,distribution_centre,logistics,3043,-37.685395,144.87332,1192349.4,1465267.46,115502.34
VIC0381,consulting_office,professional_services,3000,-37.823263,144.96608,608378.25,1150632.26,56117.54
VIC0382,refrigerated_storage,storage,3189,-37.950469,145.024901,606601.83,1035520.05,96756.46
VIC0383,bakery,hospitality,3000,-37.811022,144.951015,946225.06,879904.09,68393.87
VIC0384,security_services_office,property_services,3850,-38.124433,147.057527,150000,100000,25000
VIC0385,supermarket,retail,3722,-37.040499,146.105757,609767.58,1005187.86,45851.43
VIC0386,allied_health_centre,healthcare,3140,-37.745654,145.32766,2743935.78,5188853.01,131610.48
VIC0387,timber_processing,manufacturing,3677,-36.37249,146.324627,1118650.6,1711290.49,61813.23
VIC0388,pub,hospitality,3875,-37.837659,147.628228,241945.2,508309.58,35682.85
VIC0389,trade_wholesaler,wholesale_trade,3053,-37.808028,144.965733,4554753.02,5825004.23,604600.05
VIC0390,security_services_office,property_services,3171,-37.938557,145.15023,927127.57,,174434.36
VIC0391,plumbing_wholesaler,wholesale_trade,3066,-37.806958,144.981699,949764.49,1868499.93,60149.96
VIC0392,legal_practice,professional_services,3825,-38.195183,146.266762,497504.18,218775.94,26787.02
VIC0393,furniture_store,retail,3350,-37.56093,143.83457,720558.78,1015958.13,133768.34
VIC0394,catering_kitchen,hospitality,3076,-37.626548,145.031694,995379.44,,94563.13
VIC0395,hardware_store,retail,3000,-37.81549,144.96694,1180683.78,1125751.82,110299.29
VIC0396,takeaway_food,hospitality,3020,-37.772493,144.846368,1982544.12,863250.85,349496.14
VIC0397,plumbing_wholesaler,wholesale_trade,3153,-37.856779,145.26032,5123903.84,6314263.49,225268.79
VIC0398,electronics_store,retail,3121,-37.825196,144.987775,182457.78,337212.01,25085.98
VIC0399,aged_care_facility,healthcare,3564,-36.116104,144.733745,922199.32,421650.82,48368.82
VIC0400,gym,recreation,3226,-38.261038,144.532063,824142.39,414672.88,179978.45
VIC0401,freight_depot,logistics,3175,-37.980283,145.197044,1165116.74,2014141.48,71153.31
VIC0402,aged_care_facility,healthcare,3136,-37.805829,145.282139,1623279.54,2953938.66,117021.08
VIC0403,cafe,hospitality,3076,-37.650126,145.020277,467149.49,689217.02,67979.25
VIC0404,takeaway_food,hospitality,3000,-37.811364,144.972694,857708.18,977249.66,129638.3
VIC0405,legal_practice,professional_services,3305,-38.336179,141.595483,427804.04,339910.91,86177.04
VIC0406,cafe,hospitality,3844,-38.204964,146.566497,160903.02,323723.06,25000
VIC0407,transport_office,transport,3730,-36.007738,146.025206,918421.49,1047163.92,121279.6
VIC0408,accounting_firm,professional_services,3028,-37.885392,144.762387,243216.27,198529.77,25000
VIC0409,community_health_office,community_services,3199,-38.146438,145.097094,615035.29,1297515.54,127921.08
VIC0410,childcare_centre,education,3690,-36.15137,146.879173,243905.68,460850.45,45267.93
VIC0411,aged_care_facility,healthcare,3550,-36.781784,144.263381,497679.83,810583.22,55306.85
VIC0412,pub,hospitality,3121,-37.819731,144.999142,326081.34,117602.99,47384.66
VIC0413,materials_yard,construction,3020,-37.799547,144.851141,6349750.37,10794472.02,413429.55
VIC0414,takeaway_food,hospitality,3043,-37.693809,144.856715,840033.64,1042569.73,138799.94
VIC0415,architecture_studio,professional_services,3250,-38.320767,143.585586,817362.17,292681.29,50653.25
VIC0416,supermarket,retail,3192,-37.972467,145.053348,538157.95,618850.86,53915.31
VIC0417,building_services_office,construction,3199,-38.126503,145.140692,755070.59,1332136.33,152449.25
VIC0418,accounting_firm,professional_services,3630,-36.375704,145.420736,150000,302150.91,25000
VIC0419,cafe,hospitality,3182,-37.866874,144.984775,1888804.32,1635610.46,220050.79
VIC0420,farm_supply_store,agriculture,3011,-37.797317,144.890099,1100410.88,387014.15,129498.98
VIC0421,cold_storage,logistics,3931,-38.202699,145.058672,25000000,9906248.22,2778721.04
VIC0422,restaurant,hospitality,3233,-38.746656,143.663474,797808.16,441074.34,137651.18
VIC0423,vocational_campus,education,3550,-36.737938,144.26267,2458987.05,5230357.92,500110.18
VIC0424,last_mile_depot,logistics,3175,-37.997864,145.215526,2748669.91,3467725.63,595389.36
VIC0425,entertainment_venue,recreation,3995,-38.620306,145.577827,717020.37,360020.99,113394.5
VIC0426,mechanic_workshop,automotive,3189,-37.948092,145.017032,644379.25,257025.18,50274.51
VIC0427,refrigerated_storage,storage,3174,-37.964298,145.163361,4776081.15,7672016.83,687012.96
VIC0428,retail_store,retail,3136,-37.781907,145.274308,1939816.11,4217337.32,379328.57
VIC0429,refrigerated_storage,storage,3377,-37.267006,142.93688,1764685.33,3735355.55,182962.55
VIC0430,supermarket,retail,3953,-38.479687,145.92685,796193.29,1033997.18,43666.7
VIC0431,hardware_store,retail,3043,-37.678667,144.874222,174690.76,119387.89,25000
VIC0432,electronics_store,retail,3350,-37.584248,143.860868,776056.6,734832.18,47554.01
VIC0433,pharmacy,healthcare,3550,-36.724492,144.274883,2820824.73,5797328.31,490511.56
VIC0434,produce_storage,agriculture,3875,-37.841152,147.614733,808758.67,898083.27,71613.84
VIC0435,hardware_store,retail,3850,-38.122606,147.072938,2289308.86,3716884.12,355059.5
VIC0436,pub,hospitality,3400,-36.705023,142.220945,2404670.58,1947844.03,222340.62
VIC0437,medical_imaging_clinic,healthcare,3175,-37.993388,145.186507,1807687.09,3908733.99,303841.28
VIC0438,building_services_office,construction,3677,-36.37168,146.297507,368671.77,610903.59,25000
VIC0439,retail_store,retail,3066,-37.800847,144.978488,1321565.51,900578.58,191792.69
VIC0440,wholesale_food_supplier,wholesale_trade,3722,-37.046049,146.104363,1397125.48,3026544,217415.52
VIC0441,car_dealership,automotive,3153,-37.83852,145.280593,2392006.2,2703501.65,505988.7
VIC0442,parts_supplier,automotive,3550,-36.728049,144.283963,539842.66,1059435.24,89601.79
VIC0443,vocational_campus,education,3226,-38.269263,144.51541,826183.08,274123.88,94947.91
VIC0444,entertainment_venue,recreation,3228,-38.329194,144.340904,433814.23,493408.12,54944.71
VIC0445,last_mile_depot,logistics,3061,-37.66014,144.933472,4197689.38,2858259.86,531606.81
VIC0446,equipment_dealer,agriculture,3730,-36.00954,146.030397,561425,866275.85,25000
VIC0447,pub,hospitality,3030,-37.872517,144.652863,190717.21,291267.08,33064.89
VIC0448,allied_health_centre,healthcare,3006,-37.817237,144.966124,715415.73,416873.94,54929.46
VIC0449,equipment_storage,storage,3028,-37.877879,144.772159,4467436.94,7476073.34,380057.92
VIC0450,materials_yard,construction,3030,-37.920521,144.773002,410229.64,406457.49,25000
VIC0451,real_estate_agency,professional_services,3909,-37.899812,147.98753,5024920.41,7396414.98,996829.89
VIC0452,plant_hire_yard,construction,3226,-38.257471,144.516915,7655073.4,13306947.92,494625.13
VIC0453,trade_wholesaler,wholesale_trade,3047,-37.682481,144.90583,8564857.11,6215667.6,1611156.85
VIC0454,dental_practice,healthcare,3140,-37.74356,145.367654,1091452.56,1739417.9,51110.94
VIC0455,mechanic_workshop,automotive,3047,-37.660332,144.898836,4724046.59,7849386.85,195750.64
VIC0456,security_services_office,property_services,3220,-38.137516,144.354154,1569672.46,758633.38,229915.27
VIC0457,office,professional_services,3053,-37.805007,144.971229,1769441.27,698535.62,376010.35
VIC0458,real_estate_agency,professional_services,3030,-37.909693,144.696611,538478.24,1064824.52,33267.61
VIC0459,produce_storage,agriculture,3977,-38.119959,145.253051,1755594.67,1475779.5,262532.88
VIC0460,contractor_office,construction,3028,-37.871391,144.790214,3654315.3,6207328.85,484755.48
VIC0461,office,professional_services,3995,-38.617507,145.568534,441820.62,496236.11,33806.29
VIC0462,architecture_studio,professional_services,3305,-38.332077,141.584699,1653398.29,1979534.26,269617.92
VIC0463,dairy_processor,food_and_beverage,3337,-37.683049,144.547021,5948503.33,9681322.74,1075943.55
VIC0464,visitor_centre,tourism,3550,-36.787323,144.296069,938305.15,1589316.17,152123.83
VIC0465,equipment_dealer,agriculture,3199,-38.13479,145.153207,3713900.87,1879050.4,386176.1
VIC0466,supermarket,retail,3072,-37.751144,145.010944,522064.37,244090.56,85791.72
VIC0467,winery_cellar_door,tourism,3305,-38.352127,141.592682,424571.79,920926.1,90962.71
VIC0468,building_services_office,construction,3136,-37.795716,145.264439,1997137.75,4310577.99,314541.65
VIC0469,consulting_office,professional_services,3134,-37.816187,145.217023,1649626.85,1305464.25,312703.16
VIC0470,tyre_service,automotive,3153,-37.863119,145.271717,410029.93,801529.52,83134.53
VIC0471,office,professional_services,3065,-37.797476,144.9876,304895.78,277775.7,25377.74
VIC0472,legal_practice,professional_services,3000,-37.821317,144.963819,635213.43,713636.3,63419.93
VIC0473,accounting_firm,professional_services,3500,-34.164845,142.148535,862908.21,1566664.49,96039.47
VIC0474,metal_fabrication,manufacturing,3018,-37.852705,144.808185,1612025.77,3128289.41,325728.58
VIC0475,security_services_office,property_services,3840,-38.226393,146.373537,1580512.56,1616813.54,273881.05
VIC0476,bakery,hospitality,3337,-37.683162,144.569398,306477.46,137898.24,27200.68
VIC0477,trade_wholesaler,wholesale_trade,3220,-38.124892,144.379345,264217.53,126837.89,45158.03
VIC0478,allied_health_centre,healthcare,3888,-37.715199,148.439547,606955.67,476002.37,115336.07
VIC0479,plumbing_wholesaler,wholesale_trade,3810,-38.056679,145.491463,1908291.68,3587130.01,119867.63
VIC0480,allied_health_centre,healthcare,3995,-38.588429,145.597804,2048722.87,3759211.62,95324.66
VIC0481,office,professional_services,3300,-37.724398,142.004808,319272.8,,63697.86
